name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
PURVIS,coal,bus_60768,400.0,12.166799535,128.57999999999998,4,1200.0,28000.0,132.0,12,12
LUCEDALE,ngcc,bus_60768,16.2,0.0,4.95,4,48.599999999999994,1134.0,5.346,12,12
BATESVILLE,ngcc,bus_32082,891.0,5.878263662,257.4,4,2673.0,62370.0,294.03000000000003,12,12
GREENWOOD,oil,bus_32082,59.0,0.8718314656363636,14.81,8,177.0,4130.0,59.0,1,1
GREENVILLE_113,ngcc,bus_32082,781.4,12.18170387,93.81,4,2344.2,54698.0,257.862,12,12
CLARKSDALE,ngcc,bus_32082,361.59999999999985,2.55851829975,108.53000000000002,4,1084.7999999999995,25311.99999999999,119.32799999999996,12,12
SALLIS,ngcc,bus_32082,551.3100000000002,6.4679835893333335,158.10000000000005,4,1653.9300000000005,38591.70000000001,181.93230000000005,12,12
YAZOOCITY,ngcc,bus_32082,34.11,0.0,11.47,4,102.33,2387.7,11.2563,12,12
BROWNSVILLE,ngcc,bus_32082,1480.78,6.012159545499999,481.66,4,4442.34,103654.59999999999,488.6574,12,12
OSCEOLA,coal,bus_32082,720.0,30.41252123,197.14,4,2160.0,50400.0,237.60000000000002,12,12
ARKANSASCITY,ngcc,bus_32082,20.0,4.671886652,4.93,4,60.0,1400.0,6.6000000000000005,12,12
STEENS,ngcc,bus_30911,801.0,5.692897352,305.5900000000001,4,2403.0,56070.0,264.33,12,12
ACKERMAN,coal,bus_30911,1364.2,11.26031321125,326.33,4,4092.6000000000004,95494.0,450.18600000000004,12,12
DEKALB,ngcc,bus_30911,372.0,5.22640962375,64.98,4,1116.0,26040.0,122.76,12,12
FRENCHCAMP,ngcc,bus_30911,899.0,6.806430507250002,262.58000000000004,4,2697.0,62930.0,296.67,12,12
VICKSBURG,ngcc,bus_30804,1332.4,8.008259533333332,438.42,4,3997.2000000000003,93268.0,439.69200000000006,12,12
MERIDIAN,oil,bus_60262,145.9,1.219348965625,43.36,8,437.70000000000005,10213.0,145.9,1,1
MOSELLE,ngcc,bus_60262,510.5,5.078786219714286,146.84999999999997,4,1531.5,35735.0,168.465,12,12
DEKALB_114,ngcc,bus_60262,840.0,7.596813556,226.45,4,2520.0,58800.0,277.2,12,12
PRENTISS,ngcc,bus_60262,250.5,5.14141891,71.31,4,751.5,17535.0,82.665,12,12
PAULDING,oil,bus_60262,20.0,0.5675,5.58,8,60.0,1400.0,20.0,1,1
RALEIGH,ngcc,bus_60262,141.0,4.840456701,58.58,4,423.0,9870.0,46.53,12,12
FRANKLIN_115,ngcc,bus_60262,10.0,4.628722201,1.84,4,30.0,700.0,3.3000000000000003,12,12
GREENWELLSPRINGS,ngcc,bus_60262,12.0,1.5296989423333331,4.78,4,36.0,840.0,3.96,12,12
BATONROUGE,ngcc,bus_60262,128.0,3.361815312,33.09,4,384.0,8960.0,42.24,12,12
HOUMA,ngcc,bus_60262,78.9,4.726982678333333,19.92,4,236.70000000000002,5523.0,26.037000000000003,12,12
GEISMAR,ngcc,bus_60262,80.0,4.8517184339999995,33.01,4,240.0,5600.0,26.400000000000002,12,12
PLAQUEMINE,ngcc,bus_60262,939.5,4.271408905727273,260.29,4,2818.5,65765.0,310.035,12,12
SAINTGABRIEL,ngcc,bus_60262,570.0,6.550534124666666,215.26,4,1710.0,39900.0,188.10000000000002,12,12
MORGANCITY,ngcc,bus_60262,58.3,4.7806081324999985,26.22,4,174.89999999999998,4081.0,19.239,12,12
BALDWIN,ngcc,bus_60262,411.8,5.867705396999999,90.8,4,1235.4,28826.0,135.894,12,12
SOUTHAVEN,ngcc,bus_32054,903.9,5.927091231000001,269.92,4,2711.7,63273.0,298.28700000000003,12,12
MEMPHIS,coal,bus_32054,1280.8200000000004,8.172097304625003,384.40000000000015,4,3842.460000000001,89657.40000000002,422.67060000000015,12,12
BATESVILLE_116,ngcc,bus_30857,1003.5,6.1031748975,221.65,4,3010.5,70245.0,331.15500000000003,12,12
YAZOOCITY_117,ngcc,bus_30920,25.0,4.725500257,3.47,4,75.0,1750.0,8.25,12,12
JACKSON_118,oil,bus_30920,672.1,4.0294019106666665,158.75000000000003,8,2016.3000000000002,47047.0,672.1,1,1
GAUTIER_119,coal,bus_30889,1096.6,0.0,264.93,4,3289.7999999999997,76762.0,361.878,12,12
MURFREESBORO,ngcc,bus_31261,15.0,0.02183333333333333,5.9,4,45.0,1050.0,4.95,12,12
GALLATIN,ngcc,bus_31261,663.18,5.3890113605,202.86,4,1989.54,46422.6,218.8494,12,12
BROWNSVILLE_120,ngcc,bus_32197,604.41,6.516256909666666,180.39,4,1813.23,42308.7,199.4553,12,12
MEMPHIS_121,coal,bus_32235,330.0,17.34389562,156.37,4,990.0,23100.0,108.9,12,12
GLEASON,ngcc,bus_44625,567.8100000000002,6.580973588666668,225.57,4,1703.4300000000005,39746.70000000001,187.37730000000008,12,12
NEWJOHNSONVILLE,ngcc,bus_31859,1426.02,7.029303824666666,430.0,4,4278.0599999999995,99821.4,470.58660000000003,12,12
CUMBERLANDCITY,coal,bus_32306,2600.0,19.484388425,566.46,4,7800.0,182000.0,858.0,12,12
NASHVILLE,ngcc,bus_31322,10.4,0.0,2.01,4,31.200000000000003,728.0,3.4320000000000004,12,12
KINGSTON_122,coal,bus_32364,283.33,14.26089433,68.01,4,849.99,19833.1,93.4989,12,12
GALLATIN_123,coal,bus_32387,1255.2,15.599832765,342.91,4,3765.6000000000004,87864.0,414.216,12,12
KINGSPORT,ngcc,bus_17729,18.0,0.0,4.38,4,54.0,1260.0,5.94,12,12
MEMPHIS_124,coal,bus_31980,25.0,0.0,5.19,4,75.0,1750.0,8.25,12,12
NEWJOHNSONVILLE_125,coal,bus_32519,1485.18,13.36802618,449.71,4,4455.54,103962.6,490.10940000000005,12,12
ROBARDS,coal,bus_34153,1185.8,9.9880093085,389.55000000000007,4,3557.3999999999996,83006.0,391.314,12,12
CENTERTOWN,coal,bus_34153,509.4,0.0,229.95,4,1528.1999999999998,35658.0,168.102,12,12
DRAKESBORO,coal,bus_34153,2558.19,31.04182557,462.33,4,7674.57,179073.30000000002,844.2027,12,12
PADUCAH,ngcc,bus_34019,120.0,0.0,24.98,4,360.0,8400.0,39.6,12,12
CENTRALCITY,coal,bus_34019,188.6,9.1331078325,45.02,4,565.8,13202.0,62.238,12,12
WESTPADUCAH,coal,bus_34019,1575.0,13.932587141666668,562.6899999999998,4,4725.0,110250.0,519.75,12,12
CALVERTCITY,ngcc,bus_34019,714.72,4.723462988571428,156.89999999999995,4,2144.16,50030.4,235.85760000000002,12,12
BEDFORD,ngcc,bus_34079,2594.1,12.336493688249998,817.3800000000001,4,7782.299999999999,181587.0,856.053,12,12
LAGRANGE,ngcc,bus_34079,624.0,6.853223932333332,257.17999999999995,4,1872.0,43680.0,205.92000000000002,12,12
WINCHESTER,ngcc,bus_32525,1270.98,3.7748819095,416.53,4,3812.94,88968.6,419.4234,12,12
LEXINGTON_126,ngcc,bus_32525,41.4,0.0,12.3,4,124.19999999999999,2898.0,13.662,12,12
SOMERSET_127,coal,bus_32525,344.0,11.213106705,108.25,4,1032.0,24080.0,113.52000000000001,12,12
PARIS,oil,bus_32525,11.52,0.03966666666666666,2.22,8,34.56,806.4,11.52,1,1
LOUISVILLE,ngcc,bus_33377,346.08999999999986,0.0,108.88,4,1038.2699999999995,24226.299999999992,114.20969999999996,12,12
PETERSBURG_128,coal,bus_33377,241.29999999999995,1.9611470944,83.91000000000003,4,723.8999999999999,16890.999999999996,79.62899999999999,12,12
LOUISVILLE_129,coal,bus_34132,2361.81,15.05237717857143,839.1800000000002,4,7085.43,165326.69999999998,779.3973,12,12
MAYSVILLE,coal,bus_34005,1608.48,20.1262590125,383.0,4,4825.4400000000005,112593.6,530.7984,12,12
CATLETTSBURG,ngcc,bus_36921,1150.0,7.019415955,364.07,4,3450.0,80500.0,379.5,12,12
LOUISA,coal,bus_36921,1096.8,23.537347805,229.31,4,3290.3999999999996,76776.0,361.944,12,12
HUNTINGTON,ngcc,bus_36921,519.0,5.220262749833334,151.14,4,1557.0,36330.0,171.27,12,12
KENOVA,ngcc,bus_36921,342.0,4.099267213333333,103.64,4,1026.0,23940.0,112.86,12,12
IRONTON,ngcc,bus_36921,1288.2,6.853144327833334,420.75,4,3864.6000000000004,90174.0,425.10600000000005,12,12
JACKSON_130,oil,bus_36921,3.6,0.095,0.77,8,10.8,252.0,3.6,1,1
HAWESVILLE,coal,bus_43039,602.01,11.623015316666667,141.53,4,1806.03,42140.7,198.6633,12,12
OWENSBORO,coal,bus_43039,445.3,12.309303345,96.7,4,1335.9,31171.0,146.949,12,12
EVANSVILLE,ngcc,bus_43039,141.9,5.048475863,28.11,4,425.70000000000005,9933.0,46.827000000000005,12,12
NEWBURGH_131,coal,bus_43039,822.8,11.775921509999998,215.68,4,2468.3999999999996,57596.0,271.524,12,12
MOUNTVERNON,coal,bus_43039,530.4,13.99708724,176.95,4,1591.1999999999998,37128.0,175.032,12,12
ROCKPORT,coal,bus_43039,2600.0,22.123592565,550.71,4,7800.0,182000.0,858.0,12,12
UNION_132,coal,bus_34142,669.3,0.0,282.68,4,2007.8999999999999,46851.0,220.869,12,12
GHENT,coal,bus_34142,2225.92,17.9108422325,683.99,4,6677.76,155814.4,734.5536000000001,12,12
INSTITUTE,coal,bus_35396,12.6,0.0,3.4,4,37.8,882.0,4.158,12,12
WINFIELD,coal,bus_35396,2932.59,24.058468576666666,931.14,4,8797.77,205281.30000000002,967.7547000000001,12,12
GLASGOW,coal,bus_35396,439.2,11.74364048,100.78,4,1317.6,30744.0,144.936,12,12
NEWMARTINSVILLE,coal,bus_35527,166.07999999999996,0.0,50.68,4,498.2399999999999,11625.599999999997,54.80639999999999,12,12
NEWHAVEN,coal,bus_35527,1910.0,17.0330443404,454.14,4,5730.0,133700.0,630.3000000000001,12,12
WOODSFIELD,oil,bus_35527,7.8,0.0175,2.38,8,23.4,546.0,7.8,1,1
SHADYSIDE,oil,bus_35527,7.5,0.0,3.48,8,22.5,525.0,7.5,1,1
BELMONT_133,coal,bus_35431,1368.0,27.046409725,259.41,4,4104.0,95760.0,451.44,12,12
SAINTMARYS,ngcc,bus_35431,344.0,6.2310235065,94.74,4,1032.0,24080.0,113.52000000000001,12,12
HAYWOOD,coal,bus_35438,2052.0,18.12438411,629.4100000000002,4,6156.0,143640.0,677.1600000000001,12,12
MOUNDSVILLE,coal,bus_35471,2345.1,21.079795697999998,600.04,4,7035.299999999999,164157.0,773.883,12,12
MANCHESTER,oil,bus_36881,689.3000000000002,15.148047785,207.31,8,2067.9000000000005,48251.000000000015,689.3000000000002,1,1
ABERDEEN,coal,bus_36881,2451.5999999999995,6.3110071375,836.5200000000002,4,7354.799999999998,171611.99999999997,809.0279999999999,12,12
LEBANON_134,oil,bus_36215,30.6,0.1826,10.04,8,91.80000000000001,2142.0,30.6,1,1
TRENTON_135,ngcc,bus_36215,1172.8200000000004,5.339333747833333,347.5499999999999,4,3518.460000000001,82097.40000000002,387.03060000000016,12,12
COLUMBUS,oil,bus_36215,8.1,0.007000000000000001,1.5199999999999998,8,24.299999999999997,567.0,8.1,1,1
PROSPECT,oil,bus_36215,1.8,0.0,0.71,8,5.4,126.0,1.8,1,1
HAMILTON,ngcc,bus_36215,161.10000000000005,4.735379529833334,43.41,4,483.3000000000002,11277.000000000004,53.16300000000002,12,12
DAYTON,oil,bus_36215,821.61,2.7642905955416666,254.43000000000006,8,2464.83,57512.700000000004,821.61,1,1
MIAMISBURG,ngcc,bus_36215,377.6,8.112897493333334,84.36,4,1132.8000000000002,26432.0,124.60800000000002,12,12
CINCINNATI,coal,bus_36215,12.5,8.176761434,5.94,4,37.5,875.0,4.125,12,12
MONROE_136,oil,bus_36215,159.1,2.7436966355,28.24,8,477.29999999999995,11137.0,159.1,1,1
MIDDLETOWN_137,coal,bus_36215,7.5,0.0,0.79,4,22.5,525.0,2.475,12,12
LOCKBOURNE,coal,bus_36215,106.2,9.726163804,37.26,4,318.6,7434.0,35.046,12,12
MOUNTSTERLING,ngcc,bus_36215,564.0,5.3638996635,204.29,4,1692.0,39480.0,186.12,12,12
GREENSPRINGS,ngcc,bus_36215,24.75,4.725236262,2.87,4,74.25,1732.5,8.1675,12,12
GALION,oil,bus_36215,5.4,0.0,1.35,8,16.200000000000003,378.0,5.4,1,1
LAWRENCEBURG,ngcc,bus_36215,1231.98,6.6795693878333315,352.42,4,3695.94,86238.6,406.5534,12,12
STRATTON,coal,bus_36836,2455.62,19.391695358333333,540.97,4,7366.86,171893.4,810.3546,12,12
DOVER_138,ngcc,bus_37440,60.40000000000001,2.0966162682,12.68,4,181.20000000000005,4228.000000000001,19.932000000000006,12,12
GREENSPRINGS_139,ngcc,bus_37440,24.75,4.69326771,10.65,4,74.25,1732.5,8.1675,12,12
LORAIN,ngcc,bus_37440,555.6,4.349115337,234.03000000000003,4,1666.8000000000002,38892.0,183.348,12,12
AVONLAKE,coal,bus_37440,766.0,9.017222525,242.93,4,2298.0,53620.0,252.78,12,12
MANSFIELD,ngcc,bus_37440,4.68,0.0,0.7799999999999999,4,14.04,327.59999999999997,1.5444,12,12
WADSWORTH,oil,bus_37440,5.4,0.1445,1.22,8,16.200000000000003,378.0,5.4,1,1
CLEVELAND_140,oil,bus_37440,19.52,2.3176335975,5.199999999999998,8,58.56,1366.3999999999999,19.52,1,1
ORRVILLE,oil,bus_37440,91.4,3.619046611666666,21.5,8,274.20000000000005,6398.0,91.4,1,1
KENT,ngcc,bus_37440,13.2,4.606340693,5.1,4,39.599999999999994,924.0,4.356,12,12
SHELBY,oil,bus_37440,6.6,0.047000000000000014,2.39,8,19.799999999999997,462.0,6.6,1,1
SEVILLE,oil,bus_37440,5.4,0.04533333333333334,0.93,8,16.200000000000003,378.0,5.4,1,1
CUYAHOGAFALLS,oil,bus_37440,9.0,0.279,3.31,8,27.0,630.0,9.0,1,1
BEVERLY,ngcc,bus_37150,2244.3,10.360504686125,635.03,4,6732.900000000001,157101.0,740.6190000000001,12,12
WATERFORD_141,ngcc,bus_37150,921.6,6.922250591749999,288.7999999999999,4,2764.8,64512.0,304.12800000000004,12,12
JACKSONCENTER,oil,bus_42822,1.8,0.0,0.3,8,5.4,126.0,1.8,1,1
PIQUA,oil,bus_42822,36.3,0.5685,13.71,8,108.89999999999999,2541.0,36.3,1,1
SIDNEY,oil,bus_42822,13.5,0.08259999999999999,4.76,8,40.5,945.0,13.5,1,1
GREENVILLE_142,ngcc,bus_42822,236.0,4.98283316225,75.44,4,708.0,16520.0,77.88000000000001,12,12
CONVOY,ngcc,bus_42822,594.0,6.6062716593333315,182.3,4,1782.0,41580.0,196.02,12,12
PONETO,ngcc,bus_42822,238.0,3.975624054,53.44000000000001,4,714.0,16660.0,78.54,12,12
COLUMBUS_143,coal,bus_42822,300.0,10.853500275,110.89,4,900.0,21000.0,99.0,12,12
PERU,coal,bus_42822,34.5,8.184242294499999,11.51,4,103.5,2415.0,11.385,12,12
SULLIVAN,coal,bus_42822,1080.0,24.275950545,286.3,4,3240.0,75600.0,356.40000000000003,12,12
MITCHELL,ngcc,bus_42822,402.0,5.005690027666667,79.67,4,1206.0,28140.0,132.66,12,12
PETERSBURG_144,coal,bus_42822,2146.68,23.9604730975,505.43,4,6440.039999999999,150267.59999999998,708.4044,12,12
WHEATLAND,ngcc,bus_42822,540.0,5.7702889952500005,166.39999999999995,4,1620.0,37800.0,178.20000000000002,12,12
NEWCASTLE_145,ngcc,bus_42822,135.0,4.883596076,36.52,4,405.0,9450.0,44.550000000000004,12,12
WABASH,oil,bus_42822,88.39999999999998,0.39225,21.15,8,265.19999999999993,6187.999999999998,88.39999999999998,1,1
WORTHINGTON,ngcc,bus_42822,242.0,4.985481441500001,74.91,4,726.0,16940.0,79.86,12,12
WASHINGTON,coal,bus_42822,804.51,14.009172996666667,268.28,4,2413.5299999999997,56315.7,265.4883,12,12
ANDERSON_146,ngcc,bus_42822,168.69,4.895548611333333,48.49999999999999,4,506.07,11808.3,55.6677,12,12
CENTERVILLE,ngcc,bus_42822,82.8,4.8154429245,22.04,4,248.39999999999998,5796.0,27.324,12,12
MARTINSVILLE,coal,bus_42822,301.6,8.99487823375,113.85,4,904.8000000000001,21112.0,99.528,12,12
NEWTON,coal,bus_42822,1234.8,26.462809405,325.37,4,3704.3999999999996,86436.0,407.484,12,12
CHESHIRE,coal,bus_36892,3686.5000000000014,21.37054677714286,750.6500000000002,4,11059.500000000004,258055.0000000001,1216.5450000000005,12,12
WILKESVILLE,ngcc,bus_36892,977.5,6.5100179646,273.93,4,2932.5,68425.0,322.575,12,12
ARCANUM,oil,bus_35923,3.0,0.0105,0.52,8,9.0,210.0,3.0,1,1
SAINTMARYS_147,oil,bus_35923,26.1,1.6975520049999997,7.939999999999999,8,78.30000000000001,1827.0,26.1,1,1
VERSAILLES,oil,bus_35923,5.4,0.0,1.66,8,16.200000000000003,378.0,5.4,1,1
STRYKER,oil,bus_35923,19.0,0.6635,9.45,8,57.0,1330.0,19.0,1,1
DEFIANCE,oil,bus_35923,15.0,0.4545,5.15,8,45.0,1050.0,15.0,1,1
BRYAN,oil,bus_35923,13.3,0.057785714285714274,4.620000000000001,8,39.900000000000006,931.0,13.3,1,1
DRESDEN_148,ngcc,bus_36963,678.3,6.738351086666667,131.45,4,2034.8999999999999,47481.0,223.839,12,12
CONESVILLE,coal,bus_36963,1729.29,16.947217876666667,523.12,4,5187.87,121050.3,570.6657,12,12
CHILLICOTHE,coal,bus_36420,27.2,0.0,11.61,4,81.6,1904.0,8.976,12,12
BRILLIANT,coal,bus_37081,1880.4,17.825234679999994,561.24,4,5641.200000000001,131628.0,620.532,12,12
STRATTON_149,oil,bus_37081,12.5,0.0,3.06,8,37.5,875.0,12.5,1,1
AVONLAKE_150,oil,bus_37411,29.0,0.847,8.89,8,87.0,2030.0,29.0,1,1
CLEVELAND_151,ngcc,bus_37459,32.0,4.661392985,11.07,4,96.0,2240.0,10.56,12,12
NAPOLEON,ngcc,bus_42751,70.19999999999999,1.9192287756,25.520000000000003,4,210.59999999999997,4913.999999999999,23.165999999999997,12,12
OREGON,oil,bus_42751,174.5,1.43775,75.35000000000002,8,523.5,12215.0,174.5,1,1
BRYAN_152,ngcc,bus_42751,36.81,4.634331308666667,7.07,4,110.43,2576.7000000000003,12.147300000000001,12,12
LUCKEY,ngcc,bus_42751,688.0,6.219044916500001,246.98,4,2064.0,48160.0,227.04000000000002,12,12
BOWLINGGREEN_153,oil,bus_42751,90.3,2.8981339218,26.93,8,270.9,6321.0,90.3,1,1
TOLEDO,ngcc,bus_42751,10.0,4.5819797304000005,2.79,4,30.0,700.0,3.3000000000000003,12,12
MONTPELIER,oil,bus_42751,10.8,0.05266666666666667,3.3400000000000007,8,32.400000000000006,756.0,10.8,1,1
FREMONT,ngcc,bus_42751,739.5,5.003768257,218.95,4,2218.5,51765.0,244.03500000000003,12,12
GENOA,oil,bus_42751,6.0,0.0585,1.85,8,18.0,420.0,6.0,1,1
DEFIANCE_154,ngcc,bus_42751,435.0,5.237242647,133.84,4,1305.0,30450.0,143.55,12,12
WHEATFIELD,coal,bus_42751,1943.4,16.4615472925,559.56,4,5830.200000000001,136038.0,641.3220000000001,12,12
EDGERTON,oil,bus_40682,7.1999999999999975,0.01325,2.31,8,21.599999999999994,503.99999999999983,7.1999999999999975,1,1
CARSONCITY,ngcc,bus_40682,680.0,6.06469885375,146.70000000000005,4,2040.0,47600.0,224.4,12,12
LANSING_155,ngcc,bus_40682,583.71,7.581757111,147.44,4,1751.13,40859.700000000004,192.62430000000003,12,12
MARSHALL,ngcc,bus_40682,10.6,0.0,3.98,4,31.799999999999997,742.0,3.498,12,12
ALBION,ngcc,bus_40682,2.0,0.0,0.69,4,6.0,140.0,0.66,12,12
YPSILANTI,oil,bus_40682,67.5,1.2910920768,20.78,8,202.5,4725.0,67.5,1,1
ANNARBOR,oil,bus_40682,57.89999999999999,2.131231957153846,15.689999999999998,8,173.7,4052.9999999999995,57.89999999999999,1,1
FOWLERVILLE,oil,bus_40682,13.5,0.08099999999999999,4.5,8,40.5,945.0,13.5,1,1
TRENTON_156,coal,bus_40682,775.5,13.638671973333333,218.03,4,2326.5,54285.0,255.91500000000002,12,12
PORTLAND_157,oil,bus_40682,3.81,0.02416666666666667,1.12,8,11.43,266.7,3.81,1,1
BATTLECREEK,ngcc,bus_40682,4.0,0.0,0.8099999999999999,4,12.0,280.0,1.32,12,12
EASTLANSING,ngcc,bus_40682,99.3,3.8844370381666655,27.2,4,297.9,6951.0,32.769,12,12
HILLSDALE,oil,bus_40682,22.9,3.084226638833333,7.96,8,68.69999999999999,1603.0,22.9,1,1
LITCHFIELD,coal,bus_40682,55.0,8.603010348,17.19,4,165.0,3850.0,18.150000000000002,12,12
BELLEVILLE,ngcc,bus_40682,340.0,5.204692154,126.81,4,1020.0,23800.0,112.2,12,12
JACKSON_158,ngcc,bus_40682,649.02,5.373139276166666,180.18,4,1947.06,45431.4,214.1766,12,12
EASTLAKE,oil,bus_37406,34.0,0.513,11.53,8,102.0,2380.0,34.0,1,1
CLEVELAND_159,oil,bus_37406,286.8,1.8650939946,108.66,8,860.4000000000001,20076.0,286.8,1,1
NAPOLEON_160,oil,bus_37748,5.4,0.0,1.18,8,16.200000000000003,378.0,5.4,1,1
CLINTON_161,ngcc,bus_37748,2.0,0.0,0.34,4,6.0,140.0,0.66,12,12
ASHTABULA,coal,bus_38341,282.10000000000014,3.282692395857143,75.63,4,846.3000000000004,19747.00000000001,93.09300000000005,12,12
PAINESVILLE,coal,bus_38341,53.52,6.0957645757500005,19.46,4,160.56,3746.4,17.661600000000004,12,12
EASTLAKE_162,coal,bus_38341,369.0,9.752228505333331,83.82000000000002,4,1107.0,25830.0,121.77000000000001,12,12
NILES,oil,bus_14552,32.4,0.43725,7.56,8,97.19999999999999,2268.0,32.4,1,1
WHITEPINE,ngcc,bus_38729,60.0,4.685381397333334,20.32,4,180.0,4200.0,19.8,12,12
SOUTHRANGE,oil,bus_38729,22.6,0.7885,11.21,8,67.80000000000001,1582.0,22.6,1,1
MUNISING,coal,bus_38729,6.2,0.0,2.56,4,18.6,434.0,2.0460000000000003,12,12
MARQUETTE,coal,bus_38729,568.0899999999998,7.01104182,143.78,4,1704.2699999999995,39766.29999999999,187.46969999999993,12,12
DAFTER,oil,bus_38729,8.0,0.052000000000000005,1.5900000000000003,8,24.0,560.0,8.0,1,1
ESCANABA,coal,bus_38729,163.29999999999995,2.493693849,49.91,4,489.89999999999986,11430.999999999996,53.88899999999999,12,12
NEWBERRY,oil,bus_38729,5.49,0.057666666666666665,2.11,8,16.47,384.3,5.49,1,1
MANISTIQUE,oil,bus_38729,4.8,0.07275,1.64,8,14.399999999999999,336.0,4.8,1,1
ASHLAND_163,ngcc,bus_38729,27.2,4.746117606,7.34,4,81.6,1904.0,8.976,12,12
SOLONSPRINGS,oil,bus_38729,7.98,0.0,1.95,8,23.94,558.6,7.98,1,1
PARKFALLS,ngcc,bus_38729,16.3,4.663774403,2.42,4,48.900000000000006,1141.0,5.3790000000000004,12,12
MAYVILLE,oil,bus_40418,13.5,0.08220000000000001,4.699999999999998,8,40.5,945.0,13.5,1,1
KINGSTON_164,oil,bus_40418,13.5,0.0745,3.42,8,40.5,945.0,13.5,1,1
CROSWELL,oil,bus_40418,5.1,0.0174,1.42,8,15.299999999999999,357.0,5.1,1,1
SEBEWAING,ngcc,bus_40418,15.2,0.0,4.450000000000001,4,45.599999999999994,1064.0,5.016,12,12
CARO,oil,bus_40418,9.42,0.04133333333333333,3.72,8,28.259999999999998,659.4,9.42,1,1
MOUNTMORRIS,ngcc,bus_40418,134.4,4.78053655175,33.91,4,403.20000000000005,9408.0,44.352000000000004,12,12
CLARKSTON,oil,bus_40418,13.5,0.0802,4.37,8,40.5,945.0,13.5,1,1
PORTHURON,coal,bus_40418,5.0,0.0,1.1,4,15.0,350.0,1.6500000000000001,12,12
AVOCA,ngcc,bus_40418,1071.3,7.5145953525,381.83,4,3213.8999999999996,74991.0,353.529,12,12
WALLEDLAKE,ngcc,bus_40418,160.2,4.7289514793333325,45.44,4,480.59999999999997,11214.0,52.866,12,12
ROYALOAK,oil,bus_40418,3.8,0.0,0.61,8,11.399999999999999,266.0,3.8,1,1
GAYLORD,ngcc,bus_38423,118.2,4.684653531833333,47.17,4,354.6,8274.0,39.006,12,12
DETOURVILLAGE,oil,bus_38423,6.0,0.09,2.0,8,18.0,420.0,6.0,1,1
TROUTLAKE,oil,bus_38423,21.3,0.5245,3.28,8,63.900000000000006,1491.0,21.3,1,1
LACHINE,ngcc,bus_38423,170.08,4.8554907015,46.78,4,510.24,11905.6,56.126400000000004,12,12
MACKINAWCITY,ngcc,bus_38423,20.0,4.663826635,2.4,4,60.0,1400.0,6.6000000000000005,12,12
MUSKEGON,ngcc,bus_39264,519.6,7.2604741724,143.77,4,1558.8000000000002,36372.0,171.46800000000002,12,12
FILERCITY,ngcc,bus_39264,89.5,6.017131066666668,39.93,4,268.5,6265.0,29.535,12,12
HART,oil,bus_39264,3.7,0.04975,0.86,8,11.100000000000001,259.0,3.7,1,1
SAINTLOUIS,oil,bus_39264,6.7200000000000015,0.0,1.5799999999999998,8,20.160000000000004,470.4000000000001,6.7200000000000015,1,1
HERSEY,ngcc,bus_39264,52.1,4.665360766666667,14.82,4,156.3,3647.0,17.193,12,12
GLADSTONE,oil,bus_51894,22.6,0.5805,4.29,8,67.80000000000001,1582.0,22.6,1,1
NEWLISBON,oil,bus_51894,8.28,0.0625,2.8000000000000003,8,24.839999999999996,579.5999999999999,8.28,1,1
FREDERIC,oil,bus_51894,9.12,0.060875,2.04,8,27.36,638.4,9.12,1,1
CUMBERLAND_165,oil,bus_51894,9.8,0.061,3.62,8,29.400000000000002,686.0,9.8,1,1
LAFARGE,oil,bus_51894,1.5,0.0355,0.19,8,4.5,105.0,1.5,1,1
ARCADIA_166,ngcc,bus_51894,16.92,0.6135587382500001,5.64,4,50.760000000000005,1184.4,5.583600000000001,12,12
ELKMOUND,ngcc,bus_51894,71.0,4.780379011999999,34.52,4,213.0,4970.0,23.43,12,12
GENOA_167,coal,bus_51894,345.6,16.27072574,65.1,4,1036.8000000000002,24192.0,114.04800000000002,12,12
ROTHSCHILD,ngcc,bus_51894,1167.8,11.215030631,405.43,4,3503.3999999999996,81746.0,385.374,12,12
ALMA,coal,bus_51894,387.0,20.38993711,178.54,4,1161.0,27090.0,127.71000000000001,12,12
WAUSAU,oil,bus_51894,2.6,0.019000000000000003,0.78,8,7.800000000000001,182.0,2.6,1,1
STEVENSPOINT,ngcc,bus_51894,21.6,6.3379222870000005,6.73,4,64.80000000000001,1512.0,7.128000000000001,12,12
LACROSSE,oil,bus_51894,157.6,2.27175,46.37,8,472.79999999999995,11032.0,157.6,1,1
CASHTON,ngcc,bus_51894,9.499999999999998,0.0,3.45,4,28.499999999999993,664.9999999999999,3.1349999999999993,12,12
VIOLA,oil,bus_51894,1.8,0.0565,0.68,8,5.4,126.0,1.8,1,1
MARSHFIELD,ngcc,bus_51894,60.4,4.897816594,10.73,4,181.2,4228.0,19.932000000000002,12,12
GRANTSBURG,oil,bus_51894,6.4,0.0,1.83,8,19.200000000000003,448.0,6.4,1,1
EAUCLAIRE,ngcc,bus_51894,312.4999999999999,3.798538698333333,88.87,4,937.4999999999997,21874.999999999993,103.12499999999997,12,12
BARRON,oil,bus_51894,8.52,0.0,2.43,8,25.56,596.4,8.52,1,1
GORDON,oil,bus_51894,7.0,0.046,1.45,8,21.0,490.0,7.0,1,1
ELROY,oil,bus_51894,6.6000000000000005,0.06383333333333334,1.98,8,19.8,462.00000000000006,6.6000000000000005,1,1
